split,tensor_index,source_index,binary_label,attack_name,true_label,clean_prediction,adversarial_prediction,clean_correct,attack_success,linf,l2
train,2347,47178,0,clean,1,1,1,True,False,0.0,0.0
train,2348,20685,0,clean,3,3,3,True,False,0.0,0.0
train,2349,48006,0,clean,5,5,5,True,False,0.0,0.0
train,2350,31959,0,clean,1,1,1,True,False,0.0,0.0
train,2351,25312,0,clean,2,2,2,True,False,0.0,0.0
train,2352,6394,1,pgd,3,3,5,True,True,0.03137260675430298,1.3328642845153809
train,2353,27810,1,cw,9,9,1,True,True,0.03179922699928284,0.39755168557167053
train,2354,31493,1,pgd,2,2,3,True,True,0.03137260675430298,1.392121434211731
train,2355,34350,1,fgsm,4,4,3,True,True,0.03137257695198059,1.7378921508789062
train,2356,2442,1,cw,4,4,7,True,True,0.02001330256462097,0.5421662330627441
train,2357,14794,1,pgd,3,3,5,True,True,0.03137260675430298,1.3793563842773438
train,2358,43838,1,cw,0,0,1,True,True,0.00499996542930603,0.21047943830490112
train,2359,6058,1,cw,5,5,3,True,True,0.00499996542930603,0.22304952144622803
train,2360,49158,1,fgsm,9,9,1,True,True,0.03137260675430298,1.7366039752960205
train,2361,48545,1,pgd,2,2,7,True,True,0.03137260675430298,1.4122830629348755
train,2362,9910,1,cw,0,0,2,True,True,0.015011459589004517,0.5738804936408997
train,2363,47178,1,pgd,1,1,0,True,True,0.03137257695198059,1.408847689628601
train,2364,20685,1,pgd,3,3,5,True,True,0.03137260675430298,1.4006277322769165
train,2365,48006,1,pgd,5,5,6,True,True,0.03137260675430298,1.3301714658737183
train,2366,31959,1,pgd,1,1,8,True,True,0.03137260675430298,1.399781584739685
train,2367,25312,1,cw,2,2,3,True,True,0.010005861520767212,0.43150007724761963
train,2368,16551,0,clean,9,9,9,True,False,0.0,0.0
train,2369,20181,0,clean,9,9,9,True,False,0.0,0.0
train,2370,1877,0,clean,8,8,8,True,False,0.0,0.0
train,2371,16962,0,clean,1,1,1,True,False,0.0,0.0
train,2372,20758,0,clean,0,0,0,True,False,0.0,0.0
train,2373,38872,0,clean,1,1,1,True,False,0.0,0.0
train,2374,29870,0,clean,2,2,2,True,False,0.0,0.0
train,2375,20759,0,clean,0,0,0,True,False,0.0,0.0
train,2376,11500,0,clean,2,2,2,True,False,0.0,0.0
train,2377,37320,0,clean,1,1,1,True,False,0.0,0.0
train,2378,15219,0,clean,5,5,5,True,False,0.0,0.0
train,2379,44400,0,clean,4,4,4,True,False,0.0,0.0
train,2380,14973,0,clean,6,6,6,True,False,0.0,0.0
train,2381,6531,0,clean,9,9,9,True,False,0.0,0.0
train,2382,38568,0,clean,6,6,6,True,False,0.0,0.0
train,2383,32798,0,clean,5,5,5,True,False,0.0,0.0
train,2384,16551,1,pgd,9,9,8,True,True,0.03137260675430298,1.4346611499786377
train,2385,20181,1,cw,9,9,1,True,True,0.031152933835983276,0.386491060256958
train,2386,1877,1,cw,8,8,0,True,True,0.00499996542930603,0.20810121297836304
train,2387,16962,1,pgd,1,1,8,True,True,0.03137260675430298,1.381420612335205
train,2388,20758,1,pgd,0,0,2,True,True,0.03137260675430298,1.4168273210525513
train,2389,38872,1,cw,1,1,9,True,True,0.015005528926849365,0.4744463860988617
train,2390,29870,1,pgd,2,2,3,True,True,0.03137260675430298,1.4461696147918701
train,2391,20759,1,fgsm,0,0,6,True,True,0.03137260675430298,1.7388430833816528
train,2392,11500,1,cw,2,2,7,True,True,0.00499996542930603,0.24245017766952515
train,2393,37320,1,cw,1,1,9,True,True,0.010006099939346313,0.39939552545547485
train,2394,15219,1,cw,5,5,3,True,True,0.00499996542930603,0.22900766134262085
train,2395,44400,1,fgsm,4,4,2,True,True,0.03137260675430298,1.7388430833816528
train,2396,14973,1,cw,6,6,3,True,True,0.00499996542930603,0.23415516316890717
train,2397,6531,1,pgd,9,9,8,True,True,0.03137260675430298,1.434929370880127
train,2398,38568,1,fgsm,6,6,4,True,True,0.03137257695198059,1.733319878578186
train,2399,32798,1,cw,5,5,3,True,True,0.015020906925201416,0.5960357785224915
train,2400,13364,0,clean,9,9,9,True,False,0.0,0.0
train,2401,45381,0,clean,4,4,4,True,False,0.0,0.0
train,2402,10653,0,clean,3,3,3,True,False,0.0,0.0
train,2403,21352,0,clean,5,5,5,True,False,0.0,0.0
train,2404,13792,0,clean,5,5,5,True,False,0.0,0.0
train,2405,24085,0,clean,8,8,8,True,False,0.0,0.0
train,2406,40932,0,clean,5,5,5,True,False,0.0,0.0
train,2407,13616,0,clean,8,8,8,True,False,0.0,0.0
train,2408,6064,0,clean,1,1,1,True,False,0.0,0.0
train,2409,784,0,clean,5,5,5,True,False,0.0,0.0
train,2410,10966,0,clean,4,4,4,True,False,0.0,0.0
train,2411,23316,0,clean,5,5,5,True,False,0.0,0.0
train,2412,12549,0,clean,2,2,2,True,False,0.0,0.0
train,2413,24900,0,clean,4,4,4,True,False,0.0,0.0
train,2414,10117,0,clean,6,6,6,True,False,0.0,0.0
train,2415,42185,0,clean,2,2,2,True,False,0.0,0.0
train,2416,13364,1,cw,9,9,1,True,True,0.03908628225326538,0.5089871883392334
train,2417,45381,1,fgsm,4,4,2,True,True,0.03137260675430298,1.7349915504455566
train,2418,10653,1,fgsm,3,3,4,True,True,0.03137260675430298,1.6769095659255981
train,2419,21352,1,pgd,5,5,2,True,True,0.03137257695198059,1.4171544313430786
train,2420,13792,1,pgd,5,5,3,True,True,0.03137260675430298,1.3988922834396362
train,2421,24085,1,fgsm,8,8,1,True,True,0.03137260675430298,1.7237467765808105
train,2422,40932,1,pgd,5,5,2,True,True,0.03137260675430298,1.3901197910308838
train,2423,13616,1,pgd,8,8,3,True,True,0.03137260675430298,1.3015440702438354
train,2424,6064,1,cw,1,1,0,True,True,0.019998401403427124,0.5953765511512756
train,2425,784,1,cw,5,5,4,True,True,0.015013962984085083,0.5786720514297485
train,2426,10966,1,fgsm,4,4,6,True,True,0.03137257695198059,1.7368077039718628
train,2427,23316,1,fgsm,5,5,4,True,True,0.03137257695198059,1.7388430833816528
train,2428,12549,1,cw,2,2,5,True,True,0.00499996542930603,0.22378617525100708
train,2429,24900,1,fgsm,4,4,3,True,True,0.03137257695198059,1.7388430833816528
train,2430,10117,1,fgsm,6,6,3,True,True,0.03137260675430298,1.6837918758392334
train,2431,42185,1,cw,2,2,5,True,True,0.00499996542930603,0.25297144055366516
train,2432,6269,0,clean,1,1,1,True,False,0.0,0.0
train,2433,36288,0,clean,9,2,2,False,False,0.0,0.0
train,2434,10560,0,clean,7,7,7,True,False,0.0,0.0
train,2435,3467,0,clean,1,1,1,True,False,0.0,0.0
train,2436,18000,0,clean,9,9,9,True,False,0.0,0.0
train,2437,8116,0,clean,0,0,0,True,False,0.0,0.0
train,2438,319,0,clean,9,9,9,True,False,0.0,0.0
train,2439,18567,0,clean,9,9,9,True,False,0.0,0.0
train,2440,36600,0,clean,4,4,4,True,False,0.0,0.0
train,2441,5010,0,clean,0,0,0,True,False,0.0,0.0
train,2442,29566,0,clean,5,5,5,True,False,0.0,0.0
train,2443,35074,0,clean,8,8,8,True,False,0.0,0.0
train,2444,11685,0,clean,9,9,9,True,False,0.0,0.0
train,2445,698,0,clean,0,0,0,True,False,0.0,0.0
train,2446,17402,0,clean,4,4,4,True,False,0.0,0.0
train,2447,33332,0,clean,6,6,6,True,False,0.0,0.0
train,2448,6269,1,fgsm,1,1,9,True,True,0.03137260675430298,1.731429100036621
train,2449,36288,1,pgd,9,2,2,False,False,0.03137257695198059,1.378345251083374
train,2450,10560,1,pgd,7,7,4,True,True,0.03137257695198059,1.3649585247039795
train,2451,3467,1,fgsm,1,1,8,True,True,0.03137257695198059,1.4761358499526978
train,2452,18000,1,fgsm,9,9,9,True,False,0.03137260675430298,1.7382371425628662
train,2453,8116,1,pgd,0,0,9,True,True,0.03137260675430298,1.3713525533676147
train,2454,319,1,fgsm,9,9,3,True,True,0.03137260675430298,1.7339586019515991
train,2455,18567,1,pgd,9,9,8,True,True,0.03137260675430298,1.3765020370483398
train,2456,36600,1,cw,4,4,5,True,True,0.00499996542930603,0.25937727093696594
train,2457,5010,1,fgsm,0,0,8,True,True,0.03137257695198059,1.6023674011230469
train,2458,29566,1,fgsm,5,5,3,True,True,0.03137260675430298,1.7314069271087646
train,2459,35074,1,cw,8,8,9,True,True,0.010006219148635864,0.3216262459754944
train,2460,11685,1,fgsm,9,9,4,True,True,0.03137260675430298,1.7356075048446655
train,2461,698,1,pgd,0,0,2,True,True,0.03137260675430298,1.3859338760375977
train,2462,17402,1,pgd,4,4,6,True,True,0.03137257695198059,1.3472973108291626
train,2463,33332,1,cw,6,6,3,True,True,0.01000627875328064,0.37872314453125
train,2464,6028,0,clean,2,2,2,True,False,0.0,0.0
train,2465,27909,0,clean,3,3,3,True,False,0.0,0.0
train,2466,22765,0,clean,4,4,4,True,False,0.0,0.0
train,2467,22695,0,clean,3,3,3,True,False,0.0,0.0
train,2468,24016,0,clean,2,2,2,True,False,0.0,0.0
train,2469,7232,0,clean,6,6,6,True,False,0.0,0.0
train,2470,43762,0,clean,3,3,3,True,False,0.0,0.0
train,2471,23616,0,clean,6,6,6,True,False,0.0,0.0
train,2472,16700,0,clean,8,8,8,True,False,0.0,0.0
train,2473,4671,0,clean,7,7,7,True,False,0.0,0.0
train,2474,3458,0,clean,6,6,6,True,False,0.0,0.0
train,2475,43402,0,clean,3,3,3,True,False,0.0,0.0
train,2476,14750,0,clean,5,5,5,True,False,0.0,0.0
train,2477,24633,0,clean,2,2,2,True,False,0.0,0.0
train,2478,44653,0,clean,0,0,0,True,False,0.0,0.0
train,2479,2875,0,clean,2,2,2,True,False,0.0,0.0
train,2480,6028,1,pgd,2,2,5,True,True,0.03137260675430298,1.364218831062317
train,2481,27909,1,pgd,3,3,4,True,True,0.03137257695198059,1.397236704826355
train,2482,22765,1,fgsm,4,4,2,True,True,0.03137257695198059,1.7388430833816528
train,2483,22695,1,fgsm,3,3,5,True,True,0.03137260675430298,1.6720235347747803
train,2484,24016,1,fgsm,2,2,3,True,True,0.03137260675430298,1.7386705875396729
train,2485,7232,1,pgd,6,6,2,True,True,0.03137257695198059,1.4154407978057861
train,2486,43762,1,fgsm,3,3,4,True,True,0.03137260675430298,1.7388430833816528
train,2487,23616,1,pgd,6,6,1,True,True,0.03137257695198059,1.4951483011245728
train,2488,16700,1,cw,8,8,2,True,True,0.00499996542930603,0.24730247259140015
train,2489,4671,1,pgd,7,7,5,True,True,0.03137260675430298,1.3429893255233765
train,2490,3458,1,pgd,6,6,8,True,True,0.03137257695198059,1.2542023658752441
train,2491,43402,1,fgsm,3,3,5,True,True,0.03137257695198059,1.7388430833816528
train,2492,14750,1,pgd,5,5,3,True,True,0.03137257695198059,1.4048566818237305
train,2493,24633,1,cw,2,2,6,True,True,0.010002195835113525,0.3404208719730377
train,2494,44653,1,pgd,0,0,9,True,True,0.03137260675430298,1.4290719032287598
train,2495,2875,1,fgsm,2,2,4,True,True,0.03137257695198059,1.7388430833816528
train,2496,10089,0,clean,2,2,2,True,False,0.0,0.0
train,2497,7940,0,clean,7,7,7,True,False,0.0,0.0
train,2498,49522,0,clean,5,5,5,True,False,0.0,0.0
train,2499,24594,0,clean,4,4,4,True,False,0.0,0.0
train,2500,42983,0,clean,4,4,4,True,False,0.0,0.0
train,2501,37096,0,clean,5,5,5,True,False,0.0,0.0
train,2502,755,0,clean,6,6,6,True,False,0.0,0.0
train,2503,47852,0,clean,0,0,0,True,False,0.0,0.0
train,2504,13813,0,clean,3,3,3,True,False,0.0,0.0
train,2505,48212,0,clean,0,0,0,True,False,0.0,0.0
train,2506,41391,0,clean,9,9,9,True,False,0.0,0.0
train,2507,2179,0,clean,6,6,6,True,False,0.0,0.0
train,2508,17986,0,clean,1,1,1,True,False,0.0,0.0
train,2509,13201,0,clean,3,3,3,True,False,0.0,0.0
train,2510,41996,0,clean,9,9,9,True,False,0.0,0.0
train,2511,33749,0,clean,4,4,4,True,False,0.0,0.0
train,2512,10089,1,pgd,2,2,3,True,True,0.03137257695198059,1.3598270416259766
train,2513,7940,1,fgsm,7,7,4,True,True,0.03137260675430298,1.698636770248413
train,2514,49522,1,cw,5,5,2,True,True,0.00499996542930603,0.22586165368556976
train,2515,24594,1,pgd,4,4,2,True,True,0.03137257695198059,1.2658545970916748
train,2516,42983,1,fgsm,4,4,2,True,True,0.03137257695198059,1.7387192249298096
train,2517,37096,1,cw,5,5,3,True,True,0.00499996542930603,0.22135518491268158
train,2518,755,1,pgd,6,6,5,True,True,0.03137257695198059,1.303773045539856
train,2519,47852,1,cw,0,0,2,True,True,0.00499996542930603,0.2519809305667877
train,2520,13813,1,cw,3,3,5,True,True,0.00499996542930603,0.2341807335615158
train,2521,48212,1,fgsm,0,0,8,True,True,0.03137257695198059,1.7388430833816528
train,2522,41391,1,fgsm,9,9,1,True,True,0.03137260675430298,1.7054044008255005
train,2523,2179,1,pgd,6,6,3,True,True,0.03137257695198059,1.4590107202529907
train,2524,17986,1,cw,1,1,9,True,True,0.03647932410240173,0.5818804502487183
train,2525,13201,1,cw,3,3,6,True,True,0.00499996542930603,0.23400181531906128
train,2526,41996,1,cw,9,9,1,True,True,0.010006040334701538,0.37244725227355957
train,2527,33749,1,pgd,4,4,6,True,True,0.03137257695198059,1.3558894395828247
train,2528,35421,0,clean,7,7,7,True,False,0.0,0.0
train,2529,46889,0,clean,1,1,1,True,False,0.0,0.0
train,2530,30366,0,clean,8,8,8,True,False,0.0,0.0
train,2531,30085,0,clean,5,5,5,True,False,0.0,0.0
train,2532,410,0,clean,8,8,8,True,False,0.0,0.0
train,2533,4731,0,clean,6,6,6,True,False,0.0,0.0
train,2534,3947,0,clean,6,6,6,True,False,0.0,0.0
train,2535,22622,0,clean,0,0,0,True,False,0.0,0.0
train,2536,39042,0,clean,5,5,5,True,False,0.0,0.0
train,2537,20866,0,clean,1,1,1,True,False,0.0,0.0
train,2538,32096,0,clean,9,9,9,True,False,0.0,0.0
train,2539,45763,0,clean,0,0,0,True,False,0.0,0.0
train,2540,25456,0,clean,6,6,6,True,False,0.0,0.0
train,2541,40085,0,clean,4,4,4,True,False,0.0,0.0
train,2542,28142,0,clean,3,3,3,True,False,0.0,0.0
train,2543,6853,0,clean,5,4,4,False,False,0.0,0.0
train,2544,35421,1,pgd,7,7,4,True,True,0.03137260675430298,1.4252251386642456
train,2545,46889,1,cw,1,1,9,True,True,0.00499996542930603,0.25401678681373596
train,2546,30366,1,pgd,8,8,9,True,True,0.03137260675430298,1.2976244688034058
train,2547,30085,1,pgd,5,5,3,True,True,0.03137260675430298,1.3354105949401855
train,2548,410,1,fgsm,8,8,8,True,False,0.03137260675430298,1.7376575469970703
train,2549,4731,1,fgsm,6,6,5,True,True,0.03137257695198059,1.7388430833816528
train,2550,3947,1,fgsm,6,6,3,True,True,0.03137257695198059,1.5947576761245728
train,2551,22622,1,pgd,0,0,8,True,True,0.03137257695198059,1.3548768758773804
train,2552,39042,1,pgd,5,5,3,True,True,0.03137257695198059,1.3667328357696533
train,2553,20866,1,fgsm,1,1,9,True,True,0.03137260675430298,1.6220368146896362
train,2554,32096,1,pgd,9,9,1,True,True,0.03137260675430298,1.3203861713409424
train,2555,45763,1,pgd,0,0,8,True,True,0.03137260675430298,1.3287382125854492
train,2556,25456,1,fgsm,6,6,2,True,True,0.03137257695198059,1.738529086112976
train,2557,40085,1,cw,4,4,3,True,True,0.00499996542930603,0.25528091192245483
train,2558,28142,1,fgsm,3,3,4,True,True,0.03137260675430298,1.738776683807373
train,2559,6853,1,pgd,5,4,4,False,False,0.03137257695198059,1.2896380424499512
train,2560,20729,0,clean,9,9,9,True,False,0.0,0.0
train,2561,1661,0,clean,5,5,5,True,False,0.0,0.0
train,2562,21870,0,clean,1,1,1,True,False,0.0,0.0
train,2563,16581,0,clean,2,2,2,True,False,0.0,0.0
train,2564,48606,0,clean,9,9,9,True,False,0.0,0.0
train,2565,36210,0,clean,9,9,9,True,False,0.0,0.0
train,2566,23675,0,clean,7,7,7,True,False,0.0,0.0
train,2567,45165,0,clean,6,6,6,True,False,0.0,0.0
train,2568,25723,0,clean,6,6,6,True,False,0.0,0.0
train,2569,13852,0,clean,1,1,1,True,False,0.0,0.0
train,2570,28932,0,clean,9,9,9,True,False,0.0,0.0
train,2571,46918,0,clean,5,5,5,True,False,0.0,0.0
train,2572,36043,0,clean,3,3,3,True,False,0.0,0.0
train,2573,26335,0,clean,6,6,6,True,False,0.0,0.0
train,2574,13433,0,clean,2,2,2,True,False,0.0,0.0
train,2575,14278,0,clean,9,9,9,True,False,0.0,0.0
train,2576,20729,1,fgsm,9,9,2,True,True,0.03137257695198059,1.7380602359771729
train,2577,1661,1,cw,5,5,3,True,True,0.010003387928009033,0.30118393898010254
train,2578,21870,1,fgsm,1,1,9,True,True,0.03137260675430298,1.7388430833816528
train,2579,16581,1,fgsm,2,2,4,True,True,0.03137257695198059,1.7388430833816528
train,2580,48606,1,cw,9,9,0,True,True,0.00499996542930603,0.21793246269226074
train,2581,36210,1,cw,9,9,7,True,True,0.010005265474319458,0.35379254817962646
train,2582,23675,1,fgsm,7,7,5,True,True,0.03137260675430298,1.7343133687973022
train,2583,45165,1,cw,6,6,4,True,True,0.010002702474594116,0.30847856402397156
train,2584,25723,1,cw,6,6,3,True,True,0.00499996542930603,0.22335198521614075
train,2585,13852,1,pgd,1,1,9,True,True,0.03137257695198059,1.4578046798706055
train,2586,28932,1,pgd,9,9,1,True,True,0.03137260675430298,1.3973339796066284
train,2587,46918,1,pgd,5,5,7,True,True,0.03137260675430298,1.3531912565231323
train,2588,36043,1,pgd,3,3,2,True,True,0.03137260675430298,1.4022350311279297
train,2589,26335,1,pgd,6,6,2,True,True,0.03137257695198059,1.382142424583435
train,2590,13433,1,fgsm,2,2,5,True,True,0.03137257695198059,1.738776683807373
train,2591,14278,1,fgsm,9,9,9,True,False,0.03137260675430298,1.7266216278076172
train,2592,8466,0,clean,6,6,6,True,False,0.0,0.0
train,2593,34618,0,clean,1,1,1,True,False,0.0,0.0
train,2594,49126,0,clean,7,7,7,True,False,0.0,0.0
train,2595,30662,0,clean,5,5,5,True,False,0.0,0.0
train,2596,35590,0,clean,5,5,5,True,False,0.0,0.0
train,2597,49090,0,clean,8,8,8,True,False,0.0,0.0
train,2598,32064,0,clean,9,9,9,True,False,0.0,0.0
train,2599,6498,0,clean,4,4,4,True,False,0.0,0.0
train,2600,8433,0,clean,6,6,6,True,False,0.0,0.0
train,2601,32952,0,clean,9,9,9,True,False,0.0,0.0
train,2602,8957,0,clean,2,2,2,True,False,0.0,0.0
train,2603,19455,0,clean,3,3,3,True,False,0.0,0.0
train,2604,17040,0,clean,7,7,7,True,False,0.0,0.0
train,2605,7406,0,clean,5,5,5,True,False,0.0,0.0
train,2606,45974,0,clean,8,8,8,True,False,0.0,0.0
train,2607,20484,0,clean,5,5,5,True,False,0.0,0.0
train,2608,8466,1,fgsm,6,6,3,True,True,0.03137260675430298,1.38651704788208
train,2609,34618,1,cw,1,1,9,True,True,0.03459519147872925,0.4994938373565674
train,2610,49126,1,fgsm,7,7,3,True,True,0.03137260675430298,1.7388430833816528
train,2611,30662,1,pgd,5,5,3,True,True,0.03137260675430298,1.401294231414795
train,2612,35590,1,fgsm,5,5,2,True,True,0.03137260675430298,1.6992658376693726
train,2613,49090,1,pgd,8,8,0,True,True,0.03137257695198059,1.297930359840393
train,2614,32064,1,pgd,9,9,8,True,True,0.03137260675430298,1.3432749509811401
train,2615,6498,1,fgsm,4,4,5,True,True,0.03137257695198059,1.7382813692092896
train,2616,8433,1,cw,6,6,3,True,True,0.010006099939346313,0.4448833763599396
train,2617,32952,1,fgsm,9,9,8,True,True,0.03137260675430298,1.730936050415039
train,2618,8957,1,pgd,2,2,6,True,True,0.03137257695198059,1.394701600074768
train,2619,19455,1,fgsm,3,3,5,True,True,0.03137260675430298,1.6737563610076904
train,2620,17040,1,pgd,7,7,5,True,True,0.03137257695198059,1.423848032951355
train,2621,7406,1,pgd,5,5,2,True,True,0.03137257695198059,1.329687476158142
train,2622,45974,1,fgsm,8,8,8,True,False,0.03137260675430298,1.7388430833816528
train,2623,20484,1,pgd,5,5,4,True,True,0.03137260675430298,1.3253779411315918
train,2624,2840,0,clean,9,9,9,True,False,0.0,0.0
train,2625,9805,0,clean,7,7,7,True,False,0.0,0.0
train,2626,15299,0,clean,1,1,1,True,False,0.0,0.0
train,2627,23752,0,clean,1,1,1,True,False,0.0,0.0
train,2628,34377,0,clean,2,2,2,True,False,0.0,0.0
train,2629,22340,0,clean,8,8,8,True,False,0.0,0.0
train,2630,44671,0,clean,1,1,1,True,False,0.0,0.0
train,2631,25147,0,clean,4,4,4,True,False,0.0,0.0
train,2632,45559,0,clean,0,0,0,True,False,0.0,0.0
train,2633,736,0,clean,8,8,8,True,False,0.0,0.0
train,2634,21578,0,clean,3,3,3,True,False,0.0,0.0
train,2635,48713,0,clean,9,9,9,True,False,0.0,0.0
train,2636,3460,0,clean,4,4,4,True,False,0.0,0.0
train,2637,38639,0,clean,0,0,0,True,False,0.0,0.0
train,2638,38470,0,clean,6,6,6,True,False,0.0,0.0
train,2639,42315,0,clean,4,4,4,True,False,0.0,0.0
train,2640,2840,1,cw,9,9,1,True,True,0.010004311800003052,0.3706890940666199
train,2641,9805,1,pgd,7,7,4,True,True,0.03137257695198059,1.512326717376709
train,2642,15299,1,fgsm,1,1,9,True,True,0.03137260675430298,1.7377681732177734
train,2643,23752,1,pgd,1,1,9,True,True,0.03137260675430298,1.3901258707046509
train,2644,34377,1,pgd,2,2,3,True,True,0.03137257695198059,1.4261012077331543
train,2645,22340,1,cw,8,8,0,True,True,0.010005086660385132,0.3946942985057831
train,2646,44671,1,fgsm,1,1,9,True,True,0.03137260675430298,1.7384980916976929
train,2647,25147,1,cw,4,4,3,True,True,0.00499996542930603,0.23918168246746063
train,2648,45559,1,cw,0,0,9,True,True,0.010003775358200073,0.287819504737854
train,2649,736,1,fgsm,8,8,4,True,True,0.03137260675430298,1.737595558166504
train,2650,21578,1,cw,3,3,5,True,True,0.00499996542930603,0.21841785311698914
train,2651,48713,1,fgsm,9,9,1,True,True,0.03137260675430298,1.6776201725006104
train,2652,3460,1,fgsm,4,4,5,True,True,0.03137260675430298,1.735368251800537
train,2653,38639,1,cw,0,0,2,True,True,0.010005593299865723,0.44685646891593933
train,2654,38470,1,cw,6,6,3,True,True,0.010006427764892578,0.3063758611679077
train,2655,42315,1,fgsm,4,4,4,True,False,0.03137260675430298,1.7352441549301147
train,2656,30501,0,clean,4,4,4,True,False,0.0,0.0
train,2657,24177,0,clean,3,3,3,True,False,0.0,0.0
train,2658,16697,0,clean,8,8,8,True,False,0.0,0.0
train,2659,11022,0,clean,0,0,0,True,False,0.0,0.0
train,2660,42798,0,clean,5,5,5,True,False,0.0,0.0
train,2661,14134,0,clean,4,4,4,True,False,0.0,0.0
train,2662,38673,0,clean,3,3,3,True,False,0.0,0.0
train,2663,28587,0,clean,3,5,5,False,False,0.0,0.0
train,2664,47850,0,clean,2,2,2,True,False,0.0,0.0
train,2665,45602,0,clean,1,1,1,True,False,0.0,0.0
train,2666,42523,0,clean,2,2,2,True,False,0.0,0.0
train,2667,5088,0,clean,3,3,3,True,False,0.0,0.0
train,2668,39970,0,clean,8,8,8,True,False,0.0,0.0
train,2669,18244,0,clean,9,9,9,True,False,0.0,0.0
train,2670,6860,0,clean,0,0,0,True,False,0.0,0.0
train,2671,15976,0,clean,9,9,9,True,False,0.0,0.0
train,2672,30501,1,pgd,4,4,2,True,True,0.03137260675430298,1.3458970785140991
train,2673,24177,1,fgsm,3,3,4,True,True,0.03137257695198059,1.7388430833816528
train,2674,16697,1,pgd,8,8,0,True,True,0.03137260675430298,1.4387785196304321
train,2675,11022,1,cw,0,0,2,True,True,0.00499996542930603,0.25301873683929443
train,2676,42798,1,fgsm,5,5,3,True,True,0.03137260675430298,1.7364401817321777
train,2677,14134,1,fgsm,4,4,3,True,True,0.03137257695198059,1.7388432025909424
train,2678,38673,1,cw,3,3,5,True,True,0.00499996542930603,0.23802463710308075
train,2679,28587,1,pgd,3,5,5,False,False,0.03137260675430298,1.2924261093139648
train,2680,47850,1,cw,2,2,4,True,True,0.00499996542930603,0.24432699382305145
train,2681,45602,1,pgd,1,1,2,True,True,0.03137257695198059,1.2752630710601807
train,2682,42523,1,cw,2,2,6,True,True,0.010005205869674683,0.4254404902458191
train,2683,5088,1,cw,3,3,5,True,True,0.009997189044952393,0.3248024582862854
train,2684,39970,1,fgsm,8,8,0,True,True,0.03137260675430298,1.7340517044067383
train,2685,18244,1,fgsm,9,9,9,True,False,0.03137260675430298,1.7384318113327026
train,2686,6860,1,fgsm,0,0,9,True,True,0.03137260675430298,1.7329649925231934
train,2687,15976,1,cw,9,9,1,True,True,0.01000639796257019,0.35008496046066284
train,2688,20886,0,clean,7,7,7,True,False,0.0,0.0
train,2689,4529,0,clean,5,5,5,True,False,0.0,0.0
train,2690,161,0,clean,8,8,8,True,False,0.0,0.0
train,2691,20895,0,clean,1,1,1,True,False,0.0,0.0
train,2692,28975,0,clean,1,1,1,True,False,0.0,0.0
train,2693,29281,0,clean,7,7,7,True,False,0.0,0.0
train,2694,16803,0,clean,9,9,9,True,False,0.0,0.0
train,2695,26020,0,clean,6,6,6,True,False,0.0,0.0
train,2696,27406,0,clean,7,7,7,True,False,0.0,0.0
train,2697,16582,0,clean,7,7,7,True,False,0.0,0.0
train,2698,38727,0,clean,8,8,8,True,False,0.0,0.0
train,2699,5590,0,clean,1,1,1,True,False,0.0,0.0
train,2700,16047,0,clean,5,5,5,True,False,0.0,0.0
train,2701,5209,0,clean,3,3,3,True,False,0.0,0.0
train,2702,7237,0,clean,8,8,8,True,False,0.0,0.0
train,2703,49354,0,clean,1,1,1,True,False,0.0,0.0
train,2704,20886,1,cw,7,7,4,True,True,0.00499996542930603,0.2138654887676239
train,2705,4529,1,fgsm,5,5,3,True,True,0.03137257695198059,1.7192890644073486
train,2706,161,1,fgsm,8,8,0,True,True,0.03137260675430298,1.7356252670288086
train,2707,20895,1,fgsm,1,1,8,True,True,0.03137260675430298,1.7330138683319092
train,2708,28975,1,cw,1,1,9,True,True,0.02004191279411316,0.7590171694755554
train,2709,29281,1,pgd,7,7,4,True,True,0.03137260675430298,1.4731651544570923
train,2710,16803,1,fgsm,9,9,2,True,True,0.03137260675430298,1.7362853288650513
train,2711,26020,1,pgd,6,6,2,True,True,0.03137257695198059,1.433638334274292
train,2712,27406,1,cw,7,7,2,True,True,0.00499996542930603,0.21523678302764893
train,2713,16582,1,pgd,7,7,5,True,True,0.03137260675430298,1.3784831762313843
train,2714,38727,1,fgsm,8,8,2,True,True,0.03137260675430298,1.7388430833816528
train,2715,5590,1,fgsm,1,1,9,True,True,0.03137260675430298,1.7388430833816528
train,2716,16047,1,fgsm,5,5,3,True,True,0.03137260675430298,1.7367192506790161
train,2717,5209,1,pgd,3,3,5,True,True,0.03137257695198059,1.328004002571106
train,2718,7237,1,cw,8,8,0,True,True,0.0099983811378479,0.19263137876987457
train,2719,49354,1,pgd,1,1,9,True,True,0.03137260675430298,1.4251599311828613
train,2720,20437,0,clean,6,6,6,True,False,0.0,0.0
train,2721,16411,0,clean,3,3,3,True,False,0.0,0.0
train,2722,3758,0,clean,3,3,3,True,False,0.0,0.0
train,2723,18312,0,clean,8,8,8,True,False,0.0,0.0
train,2724,40723,0,clean,7,7,7,True,False,0.0,0.0
train,2725,6677,0,clean,7,7,7,True,False,0.0,0.0
train,2726,13054,0,clean,8,8,8,True,False,0.0,0.0
train,2727,22479,0,clean,1,1,1,True,False,0.0,0.0
train,2728,23552,0,clean,2,2,2,True,False,0.0,0.0
